Date,Close/Last,Volume,Open,High,Low,sentiment
2016-11-30,12.6267,53173338,12.7333,12.7927,12.5,0.0958103260869565
2016-12-01,12.1253,76786537,12.55,12.5687,12.0667,0.0683443686006825
2016-12-02,12.098,60602985,12.192,12.3253,12.0,0.0424203187250996
2016-12-05,12.4533,61042169,12.1673,12.5927,12.1673,0.1662598086124402
2016-12-06,12.39,50840450,12.368,12.4387,12.1788,0.0561369318181818
2016-12-07,12.8767,81856024,12.41,12.8933,12.3333,0.0794197628458498
2016-12-08,12.8193,47905236,12.8033,12.8333,12.636,0.0711196531791907
2016-12-09,12.812,40814035,12.7247,12.9224,12.7207,0.04815
2016-12-12,12.8287,36546402,12.8533,12.9613,12.736,0.0463251366120218
2016-12-13,13.21,102289779,12.8787,13.4187,12.8667,0.1105191126279863
2016-12-14,13.246,62209679,13.2493,13.5333,13.1173,0.1108881118881118
2016-12-15,13.172,48279771,13.2273,13.3827,13.1593,0.0612195833333333
2016-12-16,13.4993,56931632,13.2053,13.506,13.1733,0.0736052631578947
2016-12-19,13.5153,52304029,13.4993,13.63,13.3227,0.1352761421319797
2016-12-20,13.9193,70264000,13.5367,13.9333,13.5,0.1186830128205128
2016-12-21,13.8467,78092106,13.8967,14.1487,13.8273,0.1153270491803278
2016-12-22,13.8967,46626382,13.8813,13.9993,13.7667,0.0943266666666666
2016-12-23,14.2227,70023910,13.8667,14.23,13.8473,0.1655086206896552
2016-12-27,14.6353,88699981,14.3253,14.8167,14.2947,0.1215664705882352
2016-12-28,14.6493,56678132,14.7687,14.92,14.48,0.0458289215686274
2016-12-29,14.312,60646260,14.5707,14.6133,14.2748,0.0387742738589211
2016-12-30,14.246,69619285,14.42,14.5,14.112,0.0990014018691588
2017-01-03,14.466,88522366,14.324,14.6887,14.064,0.0462701923076923
2017-01-04,15.1327,168068316,14.3167,15.2,14.2873,0.0908624821683309
2017-01-05,15.1167,88633861,15.0947,15.1653,14.7967,0.0861379518072289
2017-01-06,15.2673,82862254,15.1287,15.354,15.03,0.1157157088122605
2017-01-09,15.4187,59590710,15.2647,15.4613,15.2,0.091924886877828
2017-01-10,15.3247,54884688,15.4667,15.4667,15.126,0.1136805447470817
2017-01-11,15.3153,54748623,15.2713,15.332,15.112,0.0998703196347032
2017-01-12,15.306,56813177,15.2707,15.38,15.0387,0.1335304761904762
2017-01-13,15.85,91284104,15.3333,15.8567,15.306,0.1684054862842893
2017-01-17,15.7053,69220930,15.78,15.9973,15.6247,0.0814087179487179
2017-01-18,15.8907,56509052,15.7767,15.9807,15.7053,0.144708173076923
2017-01-19,16.2507,115758602,16.4833,16.5787,16.05,0.066329541864139
2017-01-20,16.3153,62995769,16.364,16.4,16.2007,0.1085644549763033
2017-01-23,16.5947,93931408,16.39,16.726,16.3667,0.1187042553191489
2017-01-24,16.974,74372123,16.6667,16.9867,16.6433,0.1069478753541076
2017-01-25,16.9647,77179476,17.154,17.2307,16.7867,0.0903677852348993
2017-01-26,16.834,47155731,16.9527,17.0493,16.7167,0.0571294871794871
2017-01-27,16.8633,47426586,16.7587,16.8667,16.568,0.1363899628252788
2017-01-30,16.7087,56979542,16.8353,17.0193,16.4733,0.1120862944162436
2017-01-31,16.7953,61680164,16.616,17.0593,16.5133,0.113593725490196
2017-02-01,16.616,59296545,16.87,16.88,16.6033,0.1206309352517985
2017-02-02,16.77,37481966,16.556,16.828,16.514,0.1037371134020618
2017-02-03,16.7553,32778434,16.794,16.8119,16.6453,0.0918928229665071
2017-02-06,17.1847,53363973,16.7333,17.188,16.7087,0.09625703125
2017-02-07,17.1653,63660913,17.2127,17.3333,17.0947,0.1271288753799392
2017-02-08,17.472,58686391,17.1567,17.5573,17.08,0.1277667525773196
2017-02-09,17.9467,117188941,17.75,18.0787,17.7433,0.1018314128943758
2017-02-10,17.9487,54275013,17.986,18.0633,17.7407,0.0537748663101604
2017-02-13,18.7067,105346027,18.0493,18.7193,18.034,0.1384935943060498
2017-02-14,18.732,110121695,18.602,19.1593,18.574,0.1257588709677419
2017-02-15,18.6507,74158148,18.6667,18.816,18.4293,0.0382695652173913
2017-02-16,17.93,105957847,18.5067,18.6667,17.9,0.0934178654292343
2017-02-17,18.1487,93771988,17.72,18.1927,17.61,0.1511881395348837
2017-02-21,18.4927,84713583,18.3633,18.76,18.2673,0.1180488826815642
2017-02-22,18.234,128067101,18.6873,18.8967,18.1733,0.0851205782312925
2017-02-23,17.066,223156238,17.6,17.644,17.0373,0.0497067272727272
2017-02-24,17.1333,122502974,16.844,17.2167,16.68,0.0962614699331848
2017-02-27,16.4153,171752314,16.5447,16.5573,16.134,0.0422092735703245
2017-02-28,16.666,91108304,16.2793,16.7333,16.26,0.0671300771208226
2017-03-01,16.668,72074409,16.9453,16.99,16.6073,0.0615647058823529
2017-03-02,16.6987,50186240,16.6473,16.8853,16.5513,0.0252951557093425
2017-03-03,16.7713,43882193,16.716,16.7933,16.6,0.0302695035460992
2017-03-06,16.7473,50303990,16.5273,16.78,16.5007,0.1061895348837209
2017-03-07,16.5727,51788779,16.7947,16.926,16.5547,0.0894485207100591
2017-03-08,16.458,55901162,16.4667,16.6713,16.3547,0.0412179054054053
2017-03-09,16.3267,58147381,16.5087,16.5773,16.2,0.0622617117117117
2017-03-10,16.246,45941752,16.414,16.4333,16.2,-0.0005606557377049
2017-03-13,16.4113,45169177,16.3213,16.4567,16.1854,0.0464741525423728
2017-03-14,17.2,113725728,16.4073,17.208,16.4013,0.113654478976234
2017-03-15,17.0487,78500436,17.1333,17.4,16.9513,0.0786766336633663
2017-03-16,17.47,106907647,17.4933,17.7167,17.2707,0.1066377819548872
2017-03-17,17.4333,97365221,17.6,17.6887,17.4133,0.0732198300283286
2017-03-20,17.4613,54024213,17.3733,17.6367,17.2547,0.0676566666666666
2017-03-21,16.712,103523273,17.522,17.6533,16.6827,0.0300086274509803
2017-03-22,17.0007,60850995,16.7707,17.0047,16.7007,0.0878601123595505
2017-03-23,16.9853,49647635,17.026,17.1781,16.8867,0.1041196721311475
2017-03-24,17.544,84564978,17.0467,17.5927,17.0007,0.0754833922261484
2017-03-27,18.0147,93320368,17.3733,18.038,17.3167,0.1295625698324022
2017-03-28,18.4967,119679915,18.468,18.712,18.3333,0.1217809831824062
2017-03-29,18.492,55087862,18.556,18.64,18.3693,0.0941955489614243
2017-03-30,18.528,62121524,18.536,18.8,18.4807,0.1023136363636363
2017-03-31,18.5533,49405445,18.582,18.6453,18.4213,0.051343956043956
2017-04-03,19.9013,207972646,19.1267,19.9333,18.972,0.1073726053639846
2017-04-04,20.2467,151623374,19.7927,20.3207,19.6353,0.133393734123624
2017-04-05,19.6667,117878416,20.136,20.3253,19.6133,0.1177482371794872
2017-04-06,19.9133,82765924,19.792,20.1293,19.6067,0.0992254777070063
2017-04-07,20.1693,68499446,19.8333,20.1793,19.81,0.07293125
2017-04-10,20.826,114804288,20.61,20.9153,20.5807,0.1268927145708583
2017-04-11,20.5807,85770752,20.892,20.898,20.3667,0.0926762258543833
2017-04-12,19.7893,90654675,20.4227,20.5632,19.7547,0.096206050420168
2017-04-13,20.2667,139135160,19.78,20.4927,19.6867,0.0814545209176788
2017-04-17,20.096,61920974,20.18,20.2667,19.912,0.0735535980148883
2017-04-18,20.0167,45513352,19.98,20.056,19.86,0.0418240579710144
2017-04-19,20.368,58367146,20.164,20.4413,20.1407,0.1011151219512195
2017-04-20,20.1673,92189369,20.434,20.61,20.0153,0.0761756238003838
2017-04-21,20.3733,67529336,20.1333,20.4267,20.028,0.1030276699029126
2017-04-24,20.5353,76166527,20.6147,20.7033,20.4014,0.0533011363636363
2017-04-25,20.9193,101012379,20.5333,20.932,20.3907,0.0660185770750988
2017-04-26,20.678,70246930,20.8247,20.9667,20.6,0.0714376657824933
2017-04-27,20.5753,51939919,20.7793,20.8727,20.5,0.0670641337386018
2017-04-28,20.938,67449851,20.6553,20.9867,20.5333,0.0702562130177514
2017-05-01,21.522,132298254,20.992,21.8167,20.9873,0.1118532883642495
2017-05-02,21.2593,79748225,21.6,21.844,21.104,0.082230652173913
2017-05-03,20.7347,103188833,21.178,21.4353,20.6967,0.0834128415300546
2017-05-04,19.6973,212039744,20.4957,20.518,19.384,0.0947704457364341
2017-05-05,20.5567,121761674,19.8667,20.57,19.7867,0.0764128113879003
2017-05-08,20.4793,105043552,20.7267,20.9193,20.388,0.1011242677824267
2017-05-09,21.4173,144950538,20.6253,21.466,20.6067,0.1270597633136095
2017-05-10,21.6813,86017817,21.4373,21.7,21.208,0.1597698412698412
2017-05-11,21.54,71207544,21.56,21.7333,21.3067,0.1078927710843373
2017-05-12,21.654,61779164,21.6987,21.8,21.4353,0.0891786324786324
2017-05-15,21.0587,114102753,21.2253,21.3467,20.8353,0.0596172268907563
2017-05-16,21.134,62115959,21.1727,21.3373,21.0093,0.0776552050473186
2017-05-17,20.4073,100434805,20.9593,20.9753,20.3667,0.0735290196078431
2017-05-18,20.8707,84137253,20.4667,20.9293,20.354,0.0525567823343848
2017-05-19,20.722,69818665,21.0333,21.1,20.68,0.0720330612244898
2017-05-22,20.69,64864543,20.8533,20.958,20.4533,0.021324548736462
2017-05-23,20.2573,64713973,20.6973,20.7153,20.232,0.0788824657534246
2017-05-24,20.6813,75527842,20.434,20.7333,20.36,0.0777899721448468
2017-05-25,21.122,75006442,20.7347,21.1313,20.5207,0.1039234536082474
2017-05-26,21.676,116895077,21.152,21.6993,21.0873,0.1067762863534675
2017-05-30,22.34,116572982,21.7333,22.4187,21.7173,0.1252742798353909
2017-05-31,22.734,149063265,22.5127,22.8593,22.344,0.0990536423841059
2017-06-01,22.6913,114026403,22.9333,22.992,22.486,0.1045574297188755
2017-06-02,22.6567,83759238,22.6513,22.8587,22.3953,0.0951820512820512
2017-06-05,23.1547,101537559,22.5667,23.2293,22.2807,0.0913766179540709
2017-06-06,23.5233,165478717,22.98,23.9662,22.6647,0.104120697167756
2017-06-07,23.9767,140230310,23.756,24.0333,23.676,0.1045321839080459
2017-06-08,24.6667,135430087,24.25,24.7933,24.0147,0.0601255689424364
2017-06-09,23.8213,258750771,24.9613,25.1247,23.6533,0.0939329931972789
2017-06-12,23.934,157617821,23.866,24.3,23.3747,0.0918045064377682
2017-06-13,25.0633,176600462,24.508,25.0667,24.4407,0.1192056417489421
2017-06-14,25.3773,191677104,25.4057,25.6167,25.0873,0.0990857359635811
2017-06-15,25.0227,156189672,24.8333,25.0307,24.4327,0.0967530020703933
2017-06-16,24.76,95211702,25.1983,25.2007,24.6733,0.0987058641975308
2017-06-19,24.6533,96501462,25.0,25.1133,24.52,0.1036898058252427
2017-06-20,24.816,111286594,25.1113,25.2587,24.6487,0.0861127999999999
2017-06-21,25.0933,73751513,24.9567,25.1327,24.5347,0.1146874371859296
2017-06-22,25.5073,112656034,25.1993,25.6667,24.9047,0.1135768608414239
2017-06-23,25.5633,96377652,25.4967,25.7993,25.2897,0.1090475124378109
2017-06-26,25.166,98952761,25.7793,25.7967,24.8733,0.0878059561128526
2017-06-27,24.158,104662358,25.0933,25.0933,24.1347,0.1138363636363636
2017-06-28,24.7493,94354798,24.4453,24.7827,24.168,0.0723818181818181
2017-06-29,24.05,123036883,24.7073,24.7333,23.6067,0.1005641752577319
2017-06-30,24.1073,87345646,24.2473,24.4512,23.9746,0.1395402898550724
2017-07-03,23.508,94580968,24.6827,24.7567,23.4333,0.103604628501827
2017-07-05,21.806,254974373,23.1467,23.1493,21.7553,0.0705557142857142
2017-07-06,20.5887,288870456,21.1507,21.386,20.42,0.0798363579863269
2017-07-07,20.8813,211949144,20.9,21.1333,20.492,0.0875252446183953
2017-07-10,21.07,206404247,20.86,21.196,20.2087,0.1017317164179104
2017-07-11,21.8147,172901314,21.0667,21.8187,20.9533,0.0933683211678832
2017-07-12,21.968,154758523,22.0267,22.2067,21.6333,0.0926282520325203
2017-07-13,21.5607,128734661,22.0073,22.1067,21.3313,0.14192
2017-07-14,21.852,84118818,21.546,21.8947,21.4147,0.1087260188087774
2017-07-17,21.3047,147412516,21.7027,21.8067,20.8967,0.0390756666666666
2017-07-18,21.8827,95410602,21.1667,21.942,21.044,0.0983139583333333
