Date,sentiment
2015-07-20,0.11776702412868634
2015-07-21,0.06813980198019802
2015-07-22,0.14033233082706767
2015-07-23,0.08220999999999999
2015-07-24,0.13647281105990783
2015-07-25,0.11487556818181818
2015-07-26,0.15708142857142857
2015-07-27,0.07380052631578947
2015-07-28,0.11211351351351352
2015-07-29,0.18996728395061727
2015-07-30,0.05458915789473684
2015-07-31,0.06386886930983847
2015-08-01,0.1351705882352941
2015-08-02,0.09458755555555555
2015-08-03,0.04793067484662576
2015-08-04,0.10538223350253807
2015-08-05,0.09676956132497762
2015-08-06,0.07939858156028369
2015-08-07,0.11246821862348179
2015-08-08,0.10201595744680853
2015-08-09,-0.009719811320754713
2015-08-10,0.027231125827814572
2015-08-11,0.10649466666666665
2015-08-12,0.0705029702970297
2015-08-13,0.11503677966101696
2015-08-14,0.11416502463054187
2015-08-15,0.12396535947712418
2015-08-16,0.030220833333333332
2015-08-17,0.11726939393939395
2015-08-18,0.07649230769230769
2015-08-19,0.06843880597014926
2015-08-20,0.05523982683982683
2015-08-21,0.041851851851851855
2015-08-22,0.025041999999999995
2015-08-23,-0.004926530612244898
2015-08-24,0.07409530685920578
2015-08-25,0.08345560165975104
2015-08-26,0.09560618892508142
2015-08-27,0.1149729674796748
2015-08-28,0.10159804400977995
2015-08-29,0.10203411214953272
2015-08-30,0.06677514792899408
2015-08-31,0.11862413793103448
2015-09-01,0.06737168141592921
2015-09-02,0.12211686746987951
2015-09-03,0.07444107883817427
2015-09-04,0.07630538922155689
2015-09-05,-0.005383333333333339
2015-09-06,0.025934042553191497
2015-09-07,0.1480421052631579
2015-09-08,0.11182442396313363
2015-09-09,0.15722384615384616
2015-09-10,0.0957030487804878
2015-09-11,0.09448461538461538
2015-09-12,0.06109811320754717
2015-09-13,0.09776666666666667
2015-09-14,0.06336492537313433
2015-09-15,0.08991361702127659
2015-09-16,0.08400841121495327
2015-09-17,0.11703313432835821
2015-09-18,0.1248096525096525
2015-09-19,0.14238253968253967
2015-09-20,0.1239023622047244
2015-09-21,0.10039528301886792
2015-09-22,0.05144525862068965
2015-09-23,0.09131743119266054
2015-09-24,0.09819695817490495
2015-09-25,0.130610546875
2015-09-26,0.08052033898305085
2015-09-27,0.1481921658986175
2015-09-28,0.1228405325443787
2015-09-29,0.1063057220708447
2015-09-30,0.11058829365079365
2015-10-01,0.08282296819787986
2015-10-02,0.09980870967741935
2015-10-03,0.1021027397260274
2015-10-04,0.06498690476190476
2015-10-05,0.09884729241877256
2015-10-06,0.03841271477663231
2015-10-07,0.03955
2015-10-08,0.0801461126005362
2015-10-09,0.021560862068965517
2015-10-10,0.06177023809523809
2015-10-11,0.022794117647058822
2015-10-12,0.0798062271062271
2015-10-13,0.09176801242236024
2015-10-14,0.049781717451523544
2015-10-15,0.07881922141119221
2015-10-16,0.14040462427745665
2015-10-17,0.09729135802469135
2015-10-18,0.03698807339449541
2015-10-19,-0.027881382978723404
2015-10-20,0.02631161616161616
2015-10-21,0.008681909547738691
2015-10-22,0.10560871559633028
2015-10-23,0.04025391304347826
2015-10-24,0.0070020202020202
2015-10-25,0.08303225806451614
2015-10-26,0.08168561643835616
2015-10-27,0.11312571428571429
2015-10-28,0.04660347222222223
2015-10-29,0.07678057142857143
2015-10-30,0.06258826530612245
2015-10-31,-0.009752000000000004
2015-11-01,0.11798571428571429
2015-11-02,0.061314799999999996
2015-11-03,0.08338769841269841
2015-11-04,0.07491254295532646
2015-11-05,0.08557989949748744
2015-11-06,0.1542903743315508
2015-11-07,0.15626134969325153
2015-11-08,0.12477162162162163
2015-11-09,0.08080246913580247
2015-11-10,0.10833739837398373
2015-11-11,0.0604615
2015-11-12,0.04659428571428571
2015-11-13,0.11625273631840796
2015-11-14,0.008858333333333334
2015-11-15,0.020883673469387756
2015-11-16,0.11167058823529412
2015-11-17,0.08761920529801324
2015-11-18,0.14021552795031056
2015-11-19,0.0848496551724138
2015-11-20,0.07524105263157894
2015-11-21,0.10416770833333333
2015-11-22,0.09658118811881188
2015-11-23,0.0896301724137931
2015-11-24,0.1104144385026738
2015-11-25,0.15861245551601424
2015-11-26,0.09279384615384616
2015-11-27,0.11541610738255033
2015-11-28,0.15324222222222222
2015-11-29,0.1662607142857143
2015-11-30,0.004997596153846157
2015-12-01,0.11554137931034482
2015-12-02,0.012331598513011155
2015-12-03,0.05210394088669951
2015-12-04,0.09107955801104972
2015-12-05,0.09779571428571429
2015-12-06,0.09935
2015-12-07,0.0999089552238806
2015-12-08,0.06757142857142857
2015-12-09,0.048
2015-12-10,0.09761785714285715
2015-12-11,0.1282918918918919
2015-12-12,0.083384
2015-12-13,0.06344507042253521
2015-12-14,0.03973502824858757
2015-12-15,0.15141287128712871
2015-12-16,0.09591465517241379
2015-12-17,0.07242592592592592
2015-12-18,0.10547548387096775
2015-12-19,0.07700958904109588
2015-12-20,0.11359454545454546
2015-12-21,0.10698181818181819
2015-12-22,0.10585756097560976
2015-12-23,0.1408969230769231
2015-12-24,0.10407473684210526
2015-12-25,0.15838196721311476
2015-12-26,0.1595710843373494
2015-12-27,0.03596534653465346
2015-12-28,0.10283666666666666
2015-12-29,0.12646115702479338
2015-12-30,0.11534103343465046
2015-12-31,0.11304522613065326
2016-01-01,0.047939344262295076
2016-01-02,0.03496944444444445
2016-01-03,0.06431840490797547
2016-01-04,0.06639929411764706
2016-01-05,0.05697579908675799
2016-01-06,0.07202222222222221
2016-01-07,0.08064397590361447
2016-01-08,0.20020714285714283
2016-01-09,0.03252166666666667
2016-01-10,0.060704347826086955
2016-01-11,0.06309958847736626
2016-01-12,0.049295604395604396
2016-01-13,0.14829893617021275
2016-01-14,0.093709
2016-01-15,0.08055371428571428
2016-01-16,0.1388378787878788
2016-01-17,0.16700289855072464
2016-01-18,0.07151168831168832
2016-01-19,0.11973251533742332
2016-01-20,0.01886358024691358
2016-01-21,0.08560239520958084
2016-01-22,0.08727307692307693
2016-01-23,0.17750000000000002
2016-01-24,0.08247
2016-01-25,0.11416637931034482
2016-01-26,0.009176354679802955
2016-01-27,0.06235859872611465
2016-01-28,0.07581472081218274
2016-01-29,0.09025878378378378
2016-01-30,0.16027410358565736
2016-01-31,0.0635186274509804
2016-02-01,0.07861694444444445
2016-02-02,0.02238168168168168
2016-02-03,0.041491966173361525
2016-02-04,0.07651634241245137
2016-02-05,0.010958743169398906
2016-02-06,0.05424411764705882
2016-02-07,0.04087623762376238
2016-02-08,0.05886734693877551
2016-02-09,0.05413758620689655
2016-02-10,0.07057139364303178
2016-02-11,0.07686546854942233
2016-02-12,0.03209932203389831
2016-02-13,0.08563793103448276
2016-02-14,0.09350232558139535
2016-02-15,0.14408518518518518
2016-02-16,0.09162863247863247
2016-02-17,0.12086184971098266
2016-02-18,0.06972545454545455
2016-02-19,0.13999044117647058
2016-02-20,0.08532828282828282
2016-02-21,0.06567671232876712
2016-02-22,0.12316545454545454
2016-02-23,0.0649358695652174
2016-02-24,0.05125769230769231
2016-02-25,0.035907943925233644
2016-02-26,0.09362137404580152
2016-02-27,0.1205754716981132
2016-02-28,0.07366249999999999
2016-02-29,0.06320813397129187
2016-03-01,0.05160068649885583
2016-03-02,0.056063366336633655
2016-03-03,0.05668553191489362
2016-03-04,0.10677021276595745
2016-03-05,-0.028930000000000008
2016-03-06,0.1359921568627451
2016-03-07,0.058571856287425145
2016-03-08,0.0557072463768116
2016-03-09,0.131382
2016-03-10,0.11860186046511628
2016-03-11,0.042567999999999995
2016-03-12,0.015040740740740736
2016-03-13,0.026395652173913046
2016-03-14,0.12379540636042403
2016-03-15,0.08696
2016-03-16,0.10527540983606558
2016-03-17,0.08008977777777777
2016-03-18,0.11447244897959183
2016-03-19,0.0334203125
2016-03-20,0.0627688524590164
2016-03-21,0.08062493765586035
2016-03-22,0.082167
2016-03-23,0.11065151515151514
2016-03-24,0.1380330383480826
2016-03-25,0.19009473684210526
2016-03-26,0.08843636363636363
2016-03-27,0.20337454545454547
2016-03-28,0.09149230769230769
2016-03-29,0.04826049822064057
2016-03-30,0.09382876254180603
2016-03-31,0.11195000000000001
2016-04-01,0.13728478260869564
2016-04-02,0.0920218253968254
2016-04-03,0.11037351598173517
2016-04-04,0.09491409736308316
2016-04-05,0.08597515842839037
2016-04-06,0.11029424778761061
2016-04-07,0.07884474074074074
2016-04-08,0.10814783599088838
2016-04-09,0.13767372881355933
2016-04-10,0.10765258620689655
2016-04-11,0.08800058823529411
2016-04-12,0.1277953216374269
2016-04-13,0.08120707692307692
2016-04-14,0.05930762711864407
2016-04-15,0.09567574257425743
2016-04-16,0.0982986111111111
2016-04-17,0.10018977272727274
2016-04-18,0.045962790697674415
2016-04-19,0.04421275510204081
2016-04-20,0.08691610738255033
2016-04-21,0.04474194915254238
2016-04-22,0.11521511111111112
2016-04-23,0.1371280701754386
2016-04-24,0.1678686567164179
2016-04-25,0.09119442231075697
2016-04-26,0.11054307692307692
2016-04-27,0.12901689497716895
2016-04-28,0.12619940828402368
2016-04-29,0.04138205128205129
2016-04-30,0.2109531914893617
2016-05-01,0.07089489795918368
2016-05-02,0.13317217391304348
2016-05-03,0.06549931506849316
2016-05-04,0.10592008771929826
2016-05-05,0.0751944864864865
2016-05-06,0.07335971223021583
2016-05-07,0.02626730769230769
2016-05-08,0.11269499999999999
2016-05-09,0.07992697841726619
2016-05-10,0.09812538461538461
2016-05-11,0.08782693602693602
2016-05-12,0.1031590361445783
2016-05-13,0.1225683870967742
2016-05-14,0.048793103448275865
2016-05-15,0.07366986301369864
2016-05-16,0.09757294117647058
2016-05-17,0.06751969696969697
2016-05-18,0.08303759318423856
2016-05-19,0.06198346094946401
2016-05-20,0.11044035989717224
2016-05-21,0.08007865168539326
2016-05-22,0.09235729166666666
2016-05-23,0.10028117154811717
2016-05-24,0.09812307692307692
2016-05-25,0.06268398268398269
2016-05-26,0.06956302816901408
2016-05-27,0.09269689119170985
2016-05-28,0.14113111111111112
2016-05-29,0.14431086956521738
2016-05-30,0.10246279069767442
2016-05-31,0.05566095238095238
2016-06-01,0.05785144032921811
2016-06-02,0.058472519083969464
2016-06-03,0.13041965317919074
2016-06-04,0.13673880597014926
2016-06-05,0.09312692307692308
2016-06-06,0.030052287581699345
2016-06-07,0.12498095238095239
2016-06-08,0.09200536912751678
2016-06-09,0.031020902612826605
2016-06-10,0.04872924528301887
2016-06-11,-0.05172935779816514
2016-06-12,0.012744578313253013
2016-06-13,0.1112447204968944
2016-06-14,-0.02058287671232877
2016-06-15,0.02739428571428572
2016-06-16,0.06299315068493151
2016-06-17,0.07474890510948906
2016-06-18,0.08331555555555556
2016-06-19,0.14207272727272727
2016-06-20,0.08969264705882353
2016-06-21,0.09140169491525424
2016-06-22,0.047391351631279124
2016-06-23,-0.00926995940460081
2016-06-24,0.06408047138047138
2016-06-25,0.05220597014925373
2016-06-26,0.10954084507042254
2016-06-27,0.10530917721518988
2016-06-28,0.10134939024390245
2016-06-29,0.11577147435897436
2016-06-30,-0.1424234463276836
2016-07-01,-0.1133935238095238
2016-07-02,-0.05305546218487394
2016-07-03,0.0022994285714285734
2016-07-04,-0.0007766055045871555
2016-07-05,-0.0221343949044586
2016-07-06,-0.05204513274336283
2016-07-07,0.023253973509933773
2016-07-08,0.029321138211382113
2016-07-09,0.0024075000000000043
2016-07-10,0.034263888888888885
2016-07-11,0.04100092879256966
2016-07-12,0.005224821002386634
2016-07-13,-0.005988202247191011
2016-07-14,0.02328265306122449
2016-07-15,0.0012756345177664958
2016-07-16,0.05493728813559322
2016-07-17,0.09561744186046513
2016-07-18,0.09948367346938776
2016-07-19,0.07022060085836909
2016-07-20,0.09262169491525424
2016-07-21,0.11278723640399557
2016-07-22,0.09844067164179104
2016-07-23,0.16016909090909093
2016-07-24,0.10548455882352942
2016-07-25,0.08655496183206106
2016-07-26,0.02392530413625304
2016-07-27,0.06673401162790699
2016-07-28,0.11199326923076923
2016-07-29,0.07876769911504425
2016-07-30,0.0847694214876033
2016-07-31,0.17979222222222221
2016-08-01,0.11378958333333333
2016-08-02,0.04546039603960396
2016-08-03,0.0415474372955289
2016-08-04,0.06276742671009772
2016-08-05,0.02668520179372197
2016-08-06,0.09941626016260162
2016-08-07,0.05943020833333334
2016-08-08,0.06689796954314721
2016-08-09,0.032235483870967745
2016-08-10,-0.010125301204819278
2016-08-11,0.015979432624113478
2016-08-12,0.08038561643835616
2016-08-13,0.004747272727272728
2016-08-14,0.075226
2016-08-15,0.007583076923076923
2016-08-16,0.027623
2016-08-17,0.030865803108808293
2016-08-18,-0.02465570469798658
2016-08-19,0.05995975609756097
2016-08-20,0.11425882352941176
2016-08-21,0.0934408163265306
2016-08-22,0.05853758865248227
2016-08-23,0.06850095238095238
2016-08-24,0.0689772585669782
2016-08-25,0.147694578313253
2016-08-26,0.04791960784313725
2016-08-27,0.08659056603773585
2016-08-28,0.07195192307692308
2016-08-29,0.06751005917159764
2016-08-30,0.037291324200913245
2016-08-31,0.05839612403100775
2016-09-01,0.028161802575107295
2016-09-02,0.04901914893617021
2016-09-03,0.06108888888888889
2016-09-04,0.11250459770114943
2016-09-05,0.08921153846153847
2016-09-06,0.10382815533980583
2016-09-07,0.056854296875
2016-09-08,-0.011345871559633026
2016-09-09,0.03238053435114504
2016-09-10,0.10641111111111111
2016-09-11,0.04158125
2016-09-12,0.0808796052631579
2016-09-13,0.08482076023391813
2016-09-14,0.01698704318936877
2016-09-15,0.054733333333333335
2016-09-16,0.0494968152866242
2016-09-17,0.042426732673267326
2016-09-18,0.10490752688172045
2016-09-19,0.038842352941176474
2016-09-20,0.10977284482758622
2016-09-21,0.07163614035087719
2016-09-22,0.06895867346938776
2016-09-23,0.1281989847715736
2016-09-24,0.1484245614035088
2016-09-25,0.10928
2016-09-26,0.0689085889570552
2016-09-27,0.1586268817204301
2016-09-28,0.03522235294117647
2016-09-29,0.0806561403508772
2016-09-30,0.11562692307692309
2016-10-01,0.0581859375
2016-10-02,0.09179811320754716
2016-10-03,0.0831171875
2016-10-04,0.04211005291005291
2016-10-05,0.04390463576158941
2016-10-06,0.07686594005449592
2016-10-07,0.08983151260504202
2016-10-08,0.026716494845360823
2016-10-09,0.03732032085561497
2016-10-10,0.07374295532646048
2016-10-11,-0.012402994011976051
2016-10-12,0.03736666666666667
2016-10-13,0.06609230769230769
2016-10-14,0.040670786516853935
2016-10-15,0.11895844155844157
2016-10-16,-0.08634886363636364
2016-10-17,0.03647936507936508
2016-10-18,0.055286581469648564
2016-10-19,0.0772497807017544
2016-10-20,0.09915383542538354
2016-10-21,0.11870231481481482
2016-10-22,0.0847920792079208
2016-10-23,0.08161764705882353
2016-10-24,0.13576472868217054
2016-10-25,0.1107
2016-10-26,0.1379756783919598
2016-10-27,0.08979712525667351
2016-10-28,0.08479192982456141
2016-10-29,0.1540180412371134
2016-10-30,0.11644545454545453
2016-10-31,0.1144107296137339
2016-11-01,0.06785540897097625
2016-11-02,0.04088376623376623
2016-11-03,0.15104951923076923
2016-11-04,0.16406566820276497
2016-11-05,0.12275760869565217
2016-11-06,0.11845094339622642
2016-11-07,0.06845992063492064
2016-11-08,0.15868560311284047
2016-11-09,0.10675375
2016-11-10,0.04126394849785407
2016-11-11,0.09176646706586826
2016-11-12,-0.01732075471698113
2016-11-13,0.0005780219780219784
2016-11-14,0.04325024390243903
2016-11-15,0.07215135135135135
2016-11-16,0.07275806451612903
2016-11-17,0.15911388174807198
2016-11-18,0.1370501567398119
2016-11-19,0.2138654761904762
2016-11-20,0.028324175824175825
2016-11-21,0.10409513513513513
2016-11-22,0.0872358407079646
2016-11-23,0.0905336917562724
2016-11-24,0.06668529411764705
2016-11-25,0.09711258278145696
2016-11-26,0.03484315789473684
2016-11-27,0.032831372549019605
2016-11-28,0.07523092783505156
2016-11-29,0.022971746031746034
2016-11-30,0.09581032608695653
2016-12-01,0.06834436860068259
2016-12-02,0.042420318725099604
2016-12-03,0.039298876404494386
2016-12-04,0.035184375
2016-12-05,0.1662598086124402
2016-12-06,0.05613693181818182
2016-12-07,0.0794197628458498
2016-12-08,0.07111965317919075
2016-12-09,0.04815
2016-12-10,0.16026461538461537
2016-12-11,0.1243511111111111
2016-12-12,0.04632513661202185
2016-12-13,0.11051911262798635
2016-12-14,0.11088811188811189
2016-12-15,0.061219583333333334
2016-12-16,0.07360526315789473
2016-12-17,0.06524862385321101
2016-12-18,0.14457457627118644
2016-12-19,0.1352761421319797
2016-12-20,0.11868301282051281
2016-12-21,0.11532704918032788
2016-12-22,0.09432666666666667
2016-12-23,0.1655086206896552
2016-12-24,0.092859649122807
2016-12-25,0.20119
2016-12-26,0.13266333333333333
2016-12-27,0.12156647058823529
2016-12-28,0.04582892156862745
2016-12-29,0.03877427385892116
2016-12-30,0.09900140186915887
2016-12-31,0.06798499999999999
2017-01-01,0.07119523809523809
2017-01-02,0.07017238095238096
2017-01-03,0.04627019230769231
2017-01-04,0.09086248216833095
2017-01-05,0.08613795180722891
2017-01-06,0.11571570881226055
2017-01-07,0.11479375000000001
2017-01-08,0.08730099009900989
2017-01-09,0.09192488687782806
2017-01-10,0.11368054474708171
2017-01-11,0.0998703196347032
2017-01-12,0.1335304761904762
2017-01-13,0.1684054862842893
2017-01-14,0.0401627027027027
2017-01-15,0.22759047619047618
2017-01-16,0.056069387755102035
2017-01-17,0.08140871794871796
2017-01-18,0.14470817307692307
2017-01-19,0.06632954186413903
2017-01-20,0.10856445497630332
2017-01-21,0.10805185185185186
2017-01-22,0.13921470588235293
2017-01-23,0.11870425531914894
2017-01-24,0.10694787535410766
2017-01-25,0.09036778523489933
2017-01-26,0.057129487179487175
2017-01-27,0.1363899628252788
2017-01-28,0.1767340909090909
2017-01-29,0.1705218181818182
2017-01-30,0.11208629441624365
2017-01-31,0.11359372549019608
2017-02-01,0.12063093525179858
2017-02-02,0.10373711340206186
2017-02-03,0.09189282296650718
2017-02-04,0.181075
2017-02-05,0.1280867924528302
2017-02-06,0.09625703125
2017-02-07,0.12712887537993922
2017-02-08,0.1277667525773196
2017-02-09,0.10183141289437586
2017-02-10,0.05377486631016042
2017-02-11,0.09743614457831325
2017-02-12,0.022131182795698926
2017-02-13,0.13849359430604982
2017-02-14,0.12575887096774194
2017-02-15,0.038269565217391305
2017-02-16,0.09341786542923435
2017-02-17,0.15118813953488375
2017-02-18,0.14427733333333334
2017-02-19,0.06524891304347825
2017-02-20,0.11657622377622379
2017-02-21,0.11804888268156424
2017-02-22,0.08512057823129252
2017-02-23,0.04970672727272727
2017-02-24,0.09626146993318486
2017-02-25,0.048546715328467153
2017-02-26,0.09185609756097561
2017-02-27,0.04220927357032458
2017-02-28,0.06713007712082263
2017-03-01,0.061564705882352945
2017-03-02,0.02529515570934256
2017-03-03,0.03026950354609929
2017-03-04,0.02178672566371681
2017-03-05,0.06979529411764705
2017-03-06,0.10618953488372095
2017-03-07,0.08944852071005917
2017-03-08,0.041217905405405396
2017-03-09,0.062261711711711715
2017-03-10,-0.0005606557377049169
2017-03-11,0.0076035714285714266
2017-03-12,0.11881038961038962
2017-03-13,0.04647415254237288
2017-03-14,0.11365447897623401
2017-03-15,0.07867663366336633
2017-03-16,0.10663778195488721
2017-03-17,0.0732198300283286
2017-03-18,0.10577906976744185
2017-03-19,0.15808494623655914
2017-03-20,0.06765666666666667
2017-03-21,0.03000862745098039
2017-03-22,0.08786011235955056
2017-03-23,0.10411967213114753
2017-03-24,0.0754833922261484
2017-03-25,0.10331650485436894
2017-03-26,0.20578513513513513
2017-03-27,0.12956256983240225
2017-03-28,0.12178098318240621
2017-03-29,0.09419554896142433
2017-03-30,0.10231363636363637
2017-03-31,0.05134395604395604
2017-04-01,0.14494651162790698
2017-04-02,0.10541881720430107
2017-04-03,0.10737260536398467
2017-04-04,0.13339373412362407
2017-04-05,0.1177482371794872
2017-04-06,0.09922547770700636
2017-04-07,0.07293125
2017-04-08,0.0811254716981132
2017-04-09,0.15361634615384617
2017-04-10,0.1268927145708583
2017-04-11,0.09267622585438336
2017-04-12,0.09620605042016807
2017-04-13,0.08145452091767881
2017-04-14,0.09353515625
2017-04-15,0.05923898305084745
2017-04-16,0.1381043795620438
2017-04-17,0.07355359801488834
2017-04-18,0.04182405797101449
2017-04-19,0.10111512195121951
2017-04-20,0.07617562380038388
2017-04-21,0.10302766990291262
2017-04-22,0.12526776859504132
2017-04-23,0.14307111111111112
2017-04-24,0.05330113636363636
2017-04-25,0.06601857707509881
2017-04-26,0.07143766578249336
2017-04-27,0.06706413373860182
2017-04-28,0.07025621301775148
2017-04-29,0.02142303030303031
2017-04-30,0.11770399999999999
2017-05-01,0.11185328836424957
2017-05-02,0.08223065217391304
2017-05-03,0.08341284153005464
2017-05-04,0.0947704457364341
2017-05-05,0.07641281138790036
2017-05-06,0.07171428571428572
2017-05-07,0.17602589285714285
2017-05-08,0.10112426778242678
2017-05-09,0.1270597633136095
2017-05-10,0.15976984126984128
2017-05-11,0.10789277108433735
2017-05-12,0.08917863247863247
2017-05-13,0.14426814159292034
2017-05-14,0.10772272727272726
2017-05-15,0.059617226890756304
2017-05-16,0.07765520504731861
2017-05-17,0.07352901960784314
2017-05-18,0.052556782334384856
2017-05-19,0.0720330612244898
2017-05-20,0.10583301886792452
2017-05-21,0.12647301587301588
2017-05-22,0.021324548736462095
2017-05-23,0.07888246575342465
2017-05-24,0.0777899721448468
2017-05-25,0.10392345360824742
2017-05-26,0.10677628635346756
2017-05-27,0.10091293103448276
